numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tpaquete1	tpaquete2	tpaquete7	tpaquete9	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	mdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_trx	mautoservicio	ctarjeta_visa	ctarjeta_visa_trx	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_trx	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mtarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_trx	thomebanking	chomebanking_trx	ccajas_trx	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria
4642732	201802	1	0	1	50	285	4093.84	36963.09	1684.43	-442.23	2501.55	9	1	0	0	0	1	1	0	0	2	219221.42	0	656563.1	1.17	840036.36	1	0	0	2	24	24953.32	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23538.38	0	0	2	962.59	1	175.5	0	0	0	0	0	0	0	0	9	2055.04	0	0	0	0	4	1684.43	1	0	0	1	3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19	1	0	0	1	0	0	0	0	0	134			0	0	291761.28	-60		0	0	0			324179.21			0	0			4327				0	0	0	280598.17	-1886		69995.16	81642.2	252.13	79695.79	12.85	311775.75	0	0	28	81905	-23315.71	87.12	4327	79695.79	46	0	4200.3	CONTINUA
4642732	201803	1	0	1	50	286	1927.37	35172.68	469.06	-40.71	1287.13	9	1	0	0	0	1	1	0	0	2	118690.81	0	660016.81	1.17	732380.5	1	3	889.2	2	23	26116.28	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	64190.76	0	0	2	1167.07	1	175.5	0	0	0	0	1	9418.5	2	0	10	2282.99	0	0	0	0	8	469.06	0	0	0	0	0	0	0	5	48789	1	2340	0	0	0	0	0	0	0	0	0	0	1	77	0	0	0	0	0	0	0	1	2340	132			0	0	291649.79	-1855		0	0	0			324055.33			4	0			4358				0	0	0	291649.79	-1855		20614.74	23857.17	262.06	23833.28	12.85	324055.33	0	0	4	0	-23173.38	13.01	4358	23833.28	33	0	1228.5	CONTINUA
4642732	201804	1	0	1	50	287	650.69	33107.94	663.67	-248.03	236.94	9	1	0	0	0	1	1	0	0	2	56151.29	0	677991.06	1.17	706311.5	1	1	11466	2	18	23645.89	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	79181.46	0	0	2	1159.84	1	222.3	0	0	0	0	1	9711	0	0	6	2519.82	0	0	0	0	6	663.67	0	0	0	0	0	0	0	1	2640.45	0	0	0	0	0	0	0	0	0	0	0	0	1	34	0	0	0	0	0	0	0	0	0	98			0	0	297538.31	-1825		0	0	0			330598.12			5	0			4388				0	0	0	297538.31	-1825		18258.32	18834.78	2527.44	21108.83	121.52	330598.12	0	0	5	0	-24124.54	13.01	4388	21108.83	24	0	1088.1	CONTINUA
4642732	201805	1	0	1	50	288	45.02	29480.72	562.18	-531.01	88.99	9	1	0	0	0	1	1	0	0	2	62842.19	0	817445.01	1.17	869985.46	1	3	3488.02	2	32	63675.65	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	548012.47	0	0	2	1159.84	1	222.3	0	0	0	0	1	13430.62	0	0	9	2681.42	0	0	0	0	6	562.18	0	0	0	0	0	0	0	1	25641.72	1	2340	0	0	0	0	0	0	0	0	0	0	1	49	0	0	0	0	0	1	2340	0	0	111			0	0	361208.61	-1794		0	0	0			401342.9			1	0			4419				0	0	0	361208.61	-1794		52757.35	61401.52	324.56	60994.22	12.85	401342.9	0	0	1	0	-21903.09	122.99	4419	60994.22	41	0	3170.7	CONTINUA
4642732	201806	1	0	1	50	289	7344.44	29486	4271.28	-731.88	3358.51	9	1	0	0	0	1	1	0	0	2	142452.32	0	1401579.07	1.17	1458769.06	1	2	2361.32	2	16	18075.92	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	116423.11	0	0	2	1128.18	1	222.3	0	0	0	0	1	12878.59	1	137.59	9	1851.13	0	0	0	0	8	4271.28	1	0	0	1	17550	0	0	1	2106	3	8190	0	0	0	0	0	0	0	0	0	0	1	45	0	0	0	0	0	2	5850	1	2340	104			0	0	406852.87	-1764		0	0	0			404584.36			3	0			4449				0	0	0	406852.87	-1764		14025.22	16043.91	365.58	16214.99	12.85	404584.36	0	0	3	0	-61767.11	13.01	4449	16214.99	25	0	842.4	CONTINUA
4642732	201807	1	0	1	51	290	3040.68	24540.8	679.32	-937.51	2955.77	9	1	0	0	0	1	1	0	0	2	128564.82	0	1375799.19	1.17	1493717.99	1	3	2621.11	2	41	43912.44	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67143.63	0	0	2	1128.18	1	222.3	0	0	0	0	1	14906.29	0	0	11	2975.67	0	0	0	0	8	679.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	35	1	0	0	1	0	0	0	0	0	127			0	0	396862.53	-1733		0	0	0			440958.37			6	0			4480				0	0	0	396862.53	-1733		35707.24	41420.86	356.6	41208.2	12.85	440958.37	0	0	6	0	-16400.53	13.01	4480	41208.2	50	0	2211.3	CONTINUA
4642732	201808	1	0	1	51	291	3971	24636.77	991.36	-1004.58	3551.28	9	1	0	0	0	1	1	0	0	2	103106.63	0	1911480.8	1.17	2075305.75	2	2	1532.7	2	39	62297.36	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67143.62	0	0	0	0	2	2058.03	0	0	0	0	0	0	0	0	8	2520.71	0	0	0	0	6	991.36	1	0	0	1	1170	0	0	1	17867.07	4	14040	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	3	11700	1	2340	136			0	0	544401	-1702		0	0	0			604890			2	0			4511				0	0	0	544401	-1702		51581.26	57436.49	2913.58	56409.77	76.56	604890	0	0	2	0	-41910.05	13.01	4511	56409.77	47	0	3170.7	CONTINUA
4642732	201809	1	0	1	51	292	9669.44	32918.89	9624.77	-1222.91	1261.09	9	1	0	0	0	1	1	0	0	2	34501.59	0	893516.64	1.17	183876.17	1	1	187.2	2	28	40835.24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	67143.64	0	0	2	1492.34	5	1283.49	0	0	0	0	0	0	0	0	5	2168.26	0	0	0	0	10	9624.77	0	0	0	0	0	0	0	1	3627	7	28080	0	0	0	0	0	0	0	0	1	1	1	38	1	0	0	1	0	6	23400	1	4680	146			0	0	574806.37	-1672		0	0	0			571601.39			4	0			4541				0	0	0	574806.37	-1672		32812.43	37874.03	516.5	35166.73	12.85	571601.39	0	0	4	0	-60512.8	77.48	4541	35166.73	33	0	2070.9	CONTINUA
4642732	201810	1	0	1	51	293	46550.52	78992.55	43288.78	-915.43	3703.24	9	1	0	0	0	1	1	0	0	2	46708.29	0	2478468.62	1.17	5631410.25	1	3	5440.5	2	33	61895.14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5773195.46	0	0	2	1391.75	3	723.35	0	0	0	0	2	35100	0	0	7	2480.02	0	0	0	0	8	43288.78	1	0	0	1	152100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	66	0	0	0	0	0	0	0	0	0	141			0	0	516457.01	-1641		0	0	0			573841.12			0	0			4572				0	0	0	516457.01	-1641		51261.27	42989.98	16985.69	58706.04	470.53	573841.12	0	0	0	0	-38338.11	13.01	4572	58706.04	39	0	3205.8	CONTINUA
4642732	201811	1	0	1	51	294	9899.7	88946.73	831.51	-626.22	8376.81	9	1	0	0	0	1	1	0	0	2	35785.29	0	5948032.81	1.17	5840476.38	1	1	3627.36	2	19	20717.1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	832.74	0	0	0	0	1	33282.93	0	0	7	2918.48	0	0	0	0	8	831.51	1	1	1170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	41	0	0	0	0	0	0	0	0	0	114			0	0	550506.68	-1611		0	0	0			611674.09			2	0			4602				0	0	0	550506.68	-1611		15094.59	17165.99	494.67	17337.41	12.85	611674.09	0	0	2	0	-61095.53	476.19	4602	17337.41	25	0	1006.2	CONTINUA
4642732	201812	1	0	1	51	295	10074.89	99049.64	300.57	-322.72	8676.84	9	1	0	0	0	1	1	0	-352.34	2	9512.21	0	5864464.45	1.17	5803281.18	1	1	2234.91	2	6	10425.34	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	476.42	0	0	0	0	1	18893.21	0	0	1	202.53	0	0	0	0	10	300.57	2	2	1170	0	0	0	0	0	0	2	5850	0	0	0	0	0	0	0	0	1	15	1	33	0	0	0	0	0	0	0	2	5850	92			0	0	554536.12	-1580		0	0	0			616151.25			5	0			4633				0	0	0	554536.12	-1580		7563.28	8350.74	498.29	8823.12	12.85	616151.25	0	0	5	0	-17664.29	13.01	4633	8823.12	8	0	549.9	CONTINUA
4642732	201901	1	0	1	51	296	15034.82	112302.46	290.66	-180.94	12782.79	9	1	0	0	0	1	1	0	0	2	14380.73	0	5709620.05	1.17	5742252.09	1	9	16062.69	2	9	14342.7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	410.67	0	0	0	0	0	0	4	1315.13	5	2001.48	0	0	0	0	6	290.66	1	1	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	65			0	0	536220.5	-1549		0	0	0			595800.56			1	0			4664				0	0	0	536220.5	-1549		11052.98	11573.56	1358.41	12493.2	36.24	595800.56	0	0	1	0	-8832.58	13.01	4664	12493.2	12	0	936	CONTINUA
4642732	201902	1	0	1	51	297	14338.95	122547.57	336.38	-323.29	12291.3	9	1	0	0	0	1	1	0	0	2	15315.14	0	5992427.52	1.17	6274572.68	1	2	6241.54	2	18	17114.88	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	952.32	0	0	0	0	0	0	0	0	5	851.21	0	0	0	0	6	336.38	1	1	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	51	0	0	0	0	0	0	0	0	0	63			0	0	564646.63	-1521		0	0	0			627385.14			1	0			4692				0	0	0	564646.63	-1521		12870.65	14551.27	507.38	14990.43	12.85	627385.14	0	0	1	0	-13004.01	36.67	4692	14990.43	21	0	865.8	CONTINUA
4642732	201903	1	0	1	51	298	17301	137921.2	516.95	-334.68	14680.02	9	1	0	0	0	1	1	0	0	2	13503.74	0	6636197.68	1.17	6556758.61	1	4	9112.97	2	18	15563.02	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	852.98	0	0	0	0	1	14261.13	2	820.61	8	1265.98	0	0	0	0	8	516.95	1	1	468	0	0	0	0	0	0	1	234	0	0	0	0	0	0	0	0	0	0	1	49	0	0	0	0	0	1	234	0	0	74			0	0	631707.86	-1490		0	0	0			701897.62			4	0			4723				0	0	0	631707.86	-1490		11203.81	12540.82	567.63	12095.22	12.85	701897.62	0	0	4	0	-15118.92	13.01	4723	12095.22	25	0	865.8	CONTINUA
4642732	201904	1	0	1	51	299	16642.6	153913.11	213.16	-367.09	14409.35	9	1	0	0	0	1	1	0	0	2	22336.71	0	6765821.43	1.17	6906662.55	1	1	2515.99	2	17	24472.16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	503.19	9	2495.69	0	0	0	0	6	213.16	1	1	351	0	0	0	0	1	351	0	0	0	0	0	0	0	0	0	0	1	6	1	45	1	2	2	0	1	0	0	0	0	80			0	0	637209.78	-1460		0	0	0			633656.86			-1	0			4753				0	0	0	637209.78	-1460		19198.79	21889.99	572.58	19857.9	12.85	708010.87	0	0	-1	0	-13115.17	13.01	4753	19857.9	22	0	1333.8	CONTINUA
4642732	201905	1	0	1	51	300	0	0	0	0	0	9	1	0	0	0	1	1	0	0	2	24219.98	0	6949804.29	1.17	6974324.11	1	2	2387.11	2	17	18096.46	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	318.74	0	0	0	0	0	0	1	468.05	10	2151.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	75			0	0	645028.31	-1429		0	0	0			716698.12			2	0			4784				0	0	0	645028.31	-1429		13667.1	15410.37	580.13	14548.49	12.85	716698.12	0	0	2	0	-22439.89	12.34	4784	14548.49	26	0	994.5	CONTINUA
4642732	201906	1	0	1	51	301	15505.36	179296.1	200.22	-643.76	13725.08	9	1	0	0	0	1	1	0	0	2	28929.88	0	6574767.75	1.17	6567099.39	1	1	2246.99	2	19	35892.81	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	407.9	0	0	0	0	0	0	1	449.39	9	4156.31	0	0	0	0	4	200.22	0	0	0	0	0	2	7516.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	66			0	0	618242.62	-1399		0	0	0			686936.25			4	0			4814				0	0	0	618242.62	-1399		28299.82	32555.25	555.53	31501.43	12.85	686936.25	0	0	4	0	-15964.91	12.98	4814	31501.43	26	0	1872	CONTINUA
4642732	201907	1	0	1	52	302	15735.92	191991.33	468.03	-1044.3	14093.78	9	1	0	0	0	1	1	0	0	2	33422.03	0	6794898.57	1.17	6944634.73	1	3	3902.69	2	23	51999.45	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5733.1	0	0	0	0	0	0	3	819.66	6	1760.8	0	0	0	0	4	468.03	0	0	0	0	0	2	7346.85	4	6669	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	72	1	3	0	0	642277.35	-1368		0	0	0			713641.5			0	0			4845				0	0	0	642277.35	-1368		42773.56	49467.92	577.13	43579.57	12.85	713641.5	0	0	0	0	-33183.28	13.01	4845	43579.57	28	0	2983.5	CONTINUA
4642732	201908	1	0	1	52	303	41713.51	229733.85	35257.36	-1133.41	6651.49	9	1	0	0	0	1	1	0	-648.4	2	16931.37	0	3834833.17	1.17	461842.85	1	4	5983.26	2	18	35041.88	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7259.44	0	0	0	0	0	0	3	805.81	4	2337.63	0	0	0	0	10	35257.36	1	1	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	0	78	1	16	0	0	838319.62	-1337		0	0	0			833645.35			3	0			4876				0	0	0	838319.62	-1337		28434.47	32377.51	890.81	26882.45	15.19	833645.35	0	0	3	0	-50219.19	12.97	4876	26882.45	20	0	2234.7	CONTINUA
4642732	201909	1	0	1	52	304	-89.77	219974.63	2390.84	-1422.36	-697.83	9	1	0	0	0	1	1	0	0	2	15568.79	0	149483.75	1.17	143364.46	1	2	5089.87	2	37	69318.99	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5826.6	0	0	0	0	0	0	2	1017.95	8	2341.01	0	0	1	2095.84	6	2390.84	0	0	0	0	0	6	15420.56	1	5488	0	0	0	0	0	0	0	0	0	0	1	19	1	1	1	2	0	2	0	0	0	0	0	104	1	46	0	0	828329.28	-1307		0	0	0			920365.87			5	0			4906				0	0	0	828329.28	-1307		58560.73	67635.18	880.86	60142.85	15.19	920365.87	0	0	5	0	-32408.3	0.53	4906	60142.85	43	0	4106.7	CONTINUA
4642732	201910	1	0	1	52	305	0	0	0	0	0	10	1	0	0	0	1	1	0	0	2	50161.43	0	89699.67	1.17	52333.25	1	1	2633.99	2	36	62314.44	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	6597.57	0	0	0	0	1	292.5	0	0	0	0	0	0	1	2095.84	0	0	1	0	0	1	15.73	3	89831.66	0	0	1	2340	0	0	0	0	0	0	0	0	1	6	1	0	1	2	0	3	1	0	0	1	2340	118	1	62	0	0	864767.95	-1276		0	0	0			859946.22			1	0			4937				0	0	0	864767.95	-1276		52007.31	59929.63	918.91	54390.6	15.19	960853.28	0	0	1	0	-67637.7	0	4937	54390.6	38	0	4153.5	CONTINUA
4642732	201911	1	0	1	52	306	537.26	164454.28	774.21	-480.57	278.05	10	1	0	0	0	1	1	0	0	2	52458.65	0	0	1.17	42821.08	1	3	7870.94	2	38	60923.93	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	7000.53	0	0	0	0	0	0	1	632.02	7	1882.26	0	0	0	0	6	774.21	0	0	0	0	0	4	9936.2	0	0	2	5850	0	0	0	0	0	0	0	0	0	0	1	24	1	1	0	0	1	0	0	2	5850	139	1	18	0	0	866553.18	-1246		0	0	0			962836.87			3	0			4967				0	0	0	866553.18	-1246		51962.83	59875.69	920.81	53237.53	15.19	962836.87	0	0	3	0	-59938.73	0.15	4967	53237.53	43	0	3545.1	CONTINUA
4642732	201912	1	0	1	52	307	1535.32	155914.71	554.81	-106.65	944.69	10	1	0	0	0	1	1	0	0	2	45669.85	0	0.7	1.17	55895.65	1	6	6493.6	2	31	47385.03	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1373.59	0	0	0	0	0	0	1	172	1	220.19	0	0	0	0	8	554.81	0	0	0	0	0	4	14021.16	0	0	2	5850	0	0	0	0	0	0	0	0	0	0	1	27	0	0	0	0	0	0	0	2	5850	135	1	7	0	0	867132.33	-1215		0	0	0			963480.37			6	0			4998				0	0	0	867132.33	-1215		39499.78	42787.56	3427.17	30854.81	118.87	963480.37	0	0	6	0	-61962.14	15.38	4998	30854.81	31	0	1287	CONTINUA
4642732	202001	1	0	1	52	308	1617.91	142497.79	363.46	148.72	923.46	10	1	0	0	0	1	1	0	0	2	48657.14	0	0.7	1.17	50470.19	1	0	0	2	3	1624.12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	524.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	363.46	0	0	0	0	0	3	10438.95	2	15708.42	0	0	0	0	0	0	0	0	0	0	0	0	1	29	0	0	0	0	0	0	0	0	0	96	1	3	0	0	872344.68	-1184		0	0	0			969271.87			2	0			5029				0	0	0	872344.68	-1184		4789.77	5604.03	0	524.41	0	969271.87	0	0	2	0	-42820.7	0.54	5029	524.41	2	0	678.6	CONTINUA
4642732	202002	1	0	1	52	309	775.28	128934.12	99.45	353.3	224.34	10	1	0	0	0	1	1	0	-95.64	2	14845.97	0	0.72	1.17	-692.72	1	0	0	2	3	1585.25	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	99.45	0	0	0	0	0	1	4929.72	3	49713.3	0	0	0	0	0	0	0	0	0	0	0	0	1	79	0	0	0	0	0	0	0	0	0	60	0	0	0	0	899695.04	-1155		0	0	0			999661.16			3	0			5058				0	0	0	899695.04	-1155		1371.18	1604.28	0	485.55	0	999661.16	0	0	3	0	-5604.03	0	5058	485.55	2	0	140.4	CONTINUA
4642732	202003	1	0	1	52	310	117.16	111750.29	92.9	27.52	-6.79	10	1	0	0	0	1	1	0	-24.58	2	0.98	0	0.74	1.17	-2.22	1	0	0	2	1	306.37	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	306.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	92.9	0	0	0	0	0	1	702	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	10	0	0	0	0	0	0	0	0	0	21	0	0	0	0	929955.62	-1124		0	0	0			1033284.03			6	0			5089				0	0	0	929955.62	-1124		265	310.05	0	306.37	0	1033284.03	0	0	6	0	-1604.28	0	5089	306.37	1	0	11.7	CONTINUA
4642732	202004	1	0	0	52	311	82.41	95190.1	92.9	-4.67	-4.3	10	1	0	0	0	1	1	0	-4.62	2	0	0	0.78	1.17	-4.25	1	0	0	2	2	692.41	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	692.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	92.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	16	0	0	0	0	967687.25	-1094		0	0	0			1075208.06			1	0			5119				0	0	0	967687.25	-1094		598.91	700.72	0	692.41	0	1075208.06	0	0	1	0	-310.05	0	5119	692.41	2	0	35.1	CONTINUA
4642732	202005	1	0	1	52	312	2455.97	80378.98	2444.92	12.47	-3.03	10	1	0	0	0	1	1	0	-416.75	2	0	0	0.8	1.17	-3193.14	1	0	0	2	1	386.04	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	386.04	0	0	0	0	0	0	0	0	0	0	0	0	1	2619.44	6	2444.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	991070.43	-1063		0	0	0			1101189.37			4	0			5150				0	0	0	991070.43	-1063		333.82	390.56	0	386.04	0	1101189.37	0	0	4	0	-700.83	0	5150	386.04	1	0	11.7	BAJA+2
4642732	202006	0	0	0	52	313	0	0	0	0	0	10	1	0	0	0	1	1	0	-2680.72	2	0.16	0	0.81	1.17	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	386.04	0	0	0	0	0	0	0	0	0	0	0	0	1	2619.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1021910.17	-1033		0	0	0			1135455.75			-1	0			5180				0	0	0	1021910.17	-1033		167.73	196.24	0	386.04	0	1135455.75	0	0	-1	0	0	0	5180	386.04	1	0	0	BAJA+1
